Feature Combination,Number of Features,n_estimators,R2 Validation,MSE Validation,MAE Validation,Validation R2 CI Lower,Validation R2 CI Upper,Validation MSE CI Lower,Validation MSE CI Upper,Validation MAE CI Lower,Validation MAE CI Upper,Train R2,Train MSE,Train MAE,Train R2 CI Lower,Train R2 CI Upper,Train MSE CI Lower,Train MSE CI Upper,Train MAE CI Lower,Train MAE CI Upper
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'tin(II) octoate']",6,1000,0.33793069156868444,466.9738567783661,16.477332274103837,0.19944193640821056,0.4764194467291583,374.9769840516127,558.9707295051195,14.860115104963413,18.09454944324426,0.341803454708909,482.2860107252076,16.843093172421668,0.2918253129624223,0.3917815964553957,445.92747337441295,518.6445480760023,15.995894955335043,17.690291389508292
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,1,0.2937573373980352,502.3737923997427,17.064348147412467,0.16843485493081362,0.41907981986525683,399.56975032298686,605.1778344764984,15.507574786449261,18.621121508375673,0.338043797933583,485.2109564972463,17.122588863489664,0.28660926457843816,0.3894783312887279,446.65423556865665,523.7676774258359,16.236332352894493,18.008845374084835
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,10,0.32867463374798167,474.4215737178373,16.389060502560895,0.22328441482375894,0.4340648526722044,398.3809112406507,550.4622361950239,14.993925540944861,17.78419546417693,0.38678581445528815,449.0336480652386,16.239754791187217,0.3397729040456966,0.4337987248648797,417.3376809828247,480.7296151476525,15.555712265588236,16.923797316786196
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,50,0.3347588222859153,469.8370987867308,16.411671100161755,0.22010597381263358,0.449411670759197,390.10570319131847,549.5684943821431,15.112029163170291,17.711313037153218,0.3970608308451446,441.66865757171,16.035994208846237,0.3484644101078803,0.4456572515824089,407.594172463791,475.74314267962905,15.320730514403115,16.75125790328936
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,100,0.3472516750822912,460.8802892314725,16.276585956568457,0.24769001852455003,0.4468133316400324,391.0386502472685,530.7219282156765,15.15184084183058,17.401331071306334,0.39915840958601234,440.20257940464955,16.040491220220623,0.3563935444663581,0.44192327470566656,409.9106277886156,470.4945310206835,15.439159881874884,16.641822558566364
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,200,0.34150760506586275,465.3229120729234,16.269421085054255,0.2375994952637936,0.4454157148679319,391.11744349290996,539.5283806529368,15.111715969521569,17.42712620058694,0.3921976511309738,445.3893011050851,16.139422114098707,0.34570617836643985,0.4386891238955078,411.9137599622744,478.8648422478958,15.450312962158566,16.828531266038848
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,300,0.3428945656306696,464.80969330815685,16.209549100473556,0.23919326470795424,0.446595866553385,389.59858185989225,540.0208047564215,14.968159147595413,17.4509390533517,0.3914711281643701,445.89781468746617,16.138784254019672,0.34476752408118155,0.4381747322475586,412.3749063702876,479.42072300464474,15.465744085537832,16.811824422501513
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,400,0.3467314594603904,462.4282217050497,16.187546065939948,0.2472741411066997,0.4461887778140811,388.3264559009707,536.5299875091287,15.004177763593257,17.370914368286638,0.3918028667556529,445.6716000470111,16.111832919736152,0.34614434393816035,0.43746138957314545,412.78957656252567,478.55362353149656,15.442838679857031,16.78082715961527
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,500,0.34302985473447956,465.27208720491114,16.25614299197845,0.23937617625972224,0.44668353320923687,387.309039125622,543.2351352842003,14.99358174019641,17.518704243760492,0.3877333376470409,448.7402383736862,16.170223863972936,0.3427249560509679,0.43274171924311383,415.5673405810762,481.9131361662962,15.489226850233822,16.85122087771205
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,600,0.34395492401207395,464.63445178953845,16.265501061804738,0.23961173702063,0.4482981110035179,386.2742934253232,542.9946101537537,14.98449621230142,17.546505911308056,0.3861096415054498,449.9101188451101,16.213242499256904,0.3414492828084008,0.4307700002024988,417.0775390932062,482.742698597014,15.525169975471313,16.901315023042496
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,700,0.3431073943069539,465.1841500602738,16.27321735661052,0.2379242092539039,0.44829057936000394,386.4412925638729,543.9270075566747,14.98880309984659,17.55763161337445,0.3858105381779381,450.12072328211497,16.220160424056964,0.341874937818611,0.4297461385372652,417.84974704853704,482.3916995156929,15.541988948386425,16.898331899727502
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,800,0.3443059085834981,464.2649625227041,16.269015564829697,0.23851312527561477,0.4500986918913814,385.27383679989873,543.2560882455094,14.98310322263468,17.554927907024712,0.3860727778813915,449.92050777999145,16.2224374527862,0.3430939758763089,0.4290515798864741,418.38090682118917,481.46010873879374,15.556499480166476,16.888375425405922
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,900,0.34487741555210416,463.93304805911504,16.25684490469622,0.23864596964556123,0.4511088614586471,384.4222975344529,543.4437985837772,14.960605460306851,17.553084349085587,0.3857779032498036,450.12403324679326,16.23444438244934,0.34307521065270385,0.42848059584690334,418.86550104865165,481.38256544493487,15.572683294878768,16.89620547001991
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'Isocyonate type', 'Sratio(%)']",6,1000,0.3451946297613454,463.69628167376715,16.24638829380158,0.23811249528008238,0.45227676424260843,383.6262867409498,543.7662766065845,14.947699621478787,17.545076966124373,0.3852223280606977,450.51928353853225,16.245061783751648,0.34239438726213284,0.4280502688592626,419.24389289645245,481.79467418061205,15.584564890988865,16.90555867651443
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,1,0.3202163925154888,481.40044034200645,16.501412096175166,0.19861923516580776,0.4418135498651698,390.22463486628965,572.5762458177232,15.112914597955863,17.889909594394467,0.36512739172686814,465.3745401172981,16.534108473173312,0.31523744441145646,0.41501733904227983,427.7817295035331,502.96735073106316,15.680099202433544,17.388117743913078
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,10,0.3514867522932364,455.93034023587205,15.864077002098725,0.23737637455204103,0.46559713003443176,381.6620321616174,530.1986483101267,14.82954255967015,16.898611444527297,0.4008298206142841,438.91754121049087,16.02460639446864,0.36136684033542515,0.4402928008931431,411.3622993923249,466.4727830286568,15.498355767762636,16.550857021174647
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,50,0.35745563395720403,453.5601214635427,15.840055490690105,0.24749045080737064,0.4674208171070374,376.58442564884683,530.5358172782386,14.778897659646814,16.901213321733394,0.4015285884390071,438.3868347764448,15.960709842946518,0.36016800765130674,0.4428891692267074,409.66553559527273,467.1081339576169,15.413887099883512,16.50753258600952
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,100,0.35469930516425674,453.994863716671,15.72279395404272,0.23676568791151867,0.47263292241699484,376.9077423145151,531.0819851188269,14.694250900813772,16.75133700727167,0.4063750384942849,435.0363727547532,15.873361198011224,0.36751268587847574,0.4452373911100941,406.45101134418445,463.6217341653219,15.327592039979505,16.419130356042945
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,200,0.3552569475634866,454.2633788339846,15.725562962954394,0.24313510055005413,0.467378794576919,379.1632645659651,529.363493102004,14.721042823140172,16.730083102768614,0.40139052306374223,438.57935816507853,15.94232433957022,0.3609556013648707,0.44182544476261376,409.90726810990884,467.2514482202482,15.386928071395728,16.49772060774471
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,300,0.3615736837934036,450.24213319482817,15.726609074197507,0.24976470038939724,0.47338266719740996,373.22474146317546,527.2595249264808,14.697437904870782,16.75578024352423,0.4001407524102169,439.3579528853629,15.989217012285474,0.35687136811765735,0.44341013670277646,409.54546855352606,469.1704372171998,15.400314248838855,16.578119775732095
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,400,0.3675255209314832,447.06330495647063,15.732023073534767,0.26307959843120643,0.47197144343176,370.3903217507083,523.7362881622329,14.688230616748049,16.775815530321488,0.39618068824135755,442.467381729067,16.037308835845742,0.35481131827765666,0.43755005820505843,412.4365045980025,472.49825886013144,15.448909221523332,16.625708450168155
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,500,0.36813935660194186,446.67488902014503,15.750345362827911,0.26272670272885046,0.47355201047503326,369.1667825101106,524.1829955301795,14.699037294432227,16.801653431223595,0.3932609034699984,444.5958546262671,16.081251637707776,0.35131241548974584,0.435209391450251,414.18685267306955,475.0048565794647,15.483217587109525,16.679285688306027
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,600,0.36823200903038983,446.6057615642625,15.75757495581949,0.26261707022951014,0.4738469478312695,369.0002920602891,524.2112310682359,14.710228685901338,16.80492122573764,0.3927484665348326,444.964692333226,16.093113050179944,0.3505564499893871,0.43494048308027805,414.4261660232247,475.50321864322734,15.487043084331987,16.699183016027902
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,700,0.3671803105921934,447.4184931813241,15.794345241268681,0.26256926845199247,0.47179135273239436,370.4671521234991,524.3698342391491,14.730072278375381,16.85861820416198,0.39400229265454006,444.07235370972273,16.068985764882385,0.3512065898157066,0.4367979954933735,412.8817475956696,475.2629598237759,15.459783756675067,16.6781877730897
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,800,0.3678886634879663,446.8689717705523,15.80106439292265,0.2634348046709639,0.47234252230496865,370.1564925450089,523.5814509960958,14.745356527041329,16.85677225880397,0.393896802254757,444.13493500417707,16.07359083239499,0.3517189311644104,0.4360746733451036,413.5062573762724,474.76361263208173,15.476315496846151,16.67086616794383
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,900,0.3673754396319614,447.29133402455244,15.809600116133163,0.2627868037536737,0.4719640755102491,370.29150275471613,524.2911652943887,14.741539939347854,16.877660292918474,0.3933936520741265,444.4922411001859,16.07918902237492,0.3510212350365021,0.4357660691117509,413.80212641613633,475.1823557842354,15.482129180691839,16.676248864058
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (wt%)', 'tin(II) octoate', 'Sratio(%)']",6,1000,0.3680187048680705,446.8118690017495,15.79236973951824,0.26290879750791074,0.4731286122282302,369.51374493546064,524.1099930680384,14.718517140283398,16.866222338753083,0.3931811123751113,444.642909039176,16.084062145351957,0.3504443774597788,0.43591784729044375,413.71342495035344,475.57239312799857,15.482794018449805,16.68533027225411
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",6,1,0.2856517384431288,501.85265439371113,17.329060203573498,0.1477392916854804,0.4235641852007772,411.00469065550374,592.7006181319185,15.952146022582038,18.705974384564957,0.328951482502427,491.8610513341616,17.128685228834005,0.2727594044076885,0.38514356059716554,449.8812690656451,533.8408336026781,16.176677562303734,18.080692895364276
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",6,10,0.2807651119898477,507.8394326655565,17.30266894616463,0.13912711892584834,0.4224031050538471,407.38987162258377,608.2889937085292,15.589678008947693,19.015659883381566,0.34104505971308596,482.900258655364,16.88483502687099,0.2830758364270028,0.39901428299916913,440.18783280215484,525.6126845085731,15.911675907467574,17.85799414627441
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",6,50,0.279180937502383,508.8994889874201,17.293023078823545,0.1427036795311722,0.4156581954735938,410.953261165934,606.8457168089062,15.631663089196664,18.954383068450426,0.33998012168189307,483.82672017630705,16.940519883348166,0.2819380575739779,0.39802218578980825,440.16001237388696,527.4934279787271,15.925251095200359,17.955788671495974
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",6,100,0.2805801872424948,508.69383836137615,17.227634452296645,0.1453529119892981,0.41580746249569145,409.2701881201396,608.1174886026128,15.552669102017283,18.902599802576006,0.3364462260905182,486.36967660640846,16.979528920073346,0.28012827393130413,0.3927641782497323,444.2901647694397,528.4491884433772,16.013463245851952,17.94559459429474
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",6,200,0.2835161156227176,505.96425863444466,17.154626644872568,0.15230816173954057,0.4147240695058947,411.33200489460603,600.5965123742833,15.573820005003034,18.7354332847421,0.3412988924701256,482.786037985811,16.919600897296146,0.28584678070562036,0.3967510042346309,441.4555514510615,524.1165245205605,15.931932963829217,17.907268830763073
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",6,300,0.2810264793298526,507.704741464467,17.182522048924756,0.15410073922410258,0.40795221943560256,416.29731779876,599.112165130174,15.657379072306204,18.70766502554331,0.34138090899958906,482.76182547713245,16.880744344648864,0.2850400793738909,0.3977217386252872,440.5793811791583,524.9442697751066,15.931665668457414,17.829823020840312
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",6,400,0.2786077161340249,509.5485695882279,17.23166826670699,0.14857536622611117,0.40864006604193864,415.36189468108273,603.7352444953731,15.665072166441625,18.798264366972354,0.3405870090364278,483.358853698624,16.914005781791445,0.28491293235841886,0.39626108571443674,441.57711401260957,525.1405933846385,15.984976364253695,17.843035199329194
"['Lignin (wt%)', 'Co-polyol type (PTHF)', 'r', 'Isocyanate (mmol NCO)', 'Isocyonate type', 'tin(II) octoate']",6,500,0.28213933788485185,507.04843345783127,17.149526050371882,0.14705649442766341,0.41722218134204025,409.7086967989888,604.3881701166738,15.5318004237169,18.767251677026866,0.3409942765582353,483.0519070821335,16.93829811820361,0.2863500185230115,0.39563853459345905,442.076491090215,524.027323074052,16.001755239621644,17.874840996785572
