Lignin (wt%),Co-polyol type (PTHF),r,Copolyol (wt%),Isocyanate (wt%),Tg (°C)
54,650,1.2500000000000004,6,10.5,63.98422915459437
16,1000,0.65,34,12.5,17.51045549150163
48,250,0.7500000000000001,32,13.0,54.79538293207626
3,650,1.2000000000000006,40,5.5,12.176087302125403
0,250,1.0000000000000004,48,14.5,17.232400384131303
56,1000,1.1500000000000004,42,17.0,52.023438164765324
32,1000,0.9000000000000002,64,8.5,54.37557680167833
54,1000,0.7500000000000001,46,20.0,50.45765500852183
68,250,0.8000000000000002,22,5.0,45.07494495728768
25,650,0.8500000000000002,54,13.5,51.29301469103367
22,250,1.2000000000000006,6,16.0,42.76399318696967
53,650,0.8000000000000002,0,19.5,61.31529243828506
62,250,0.9500000000000003,44,6.5,54.161009337481055
22,250,1.0000000000000004,64,9.0,27.572451757962288
44,250,1.0500000000000003,42,12.0,40.29989688040944
69,1000,1.1000000000000005,52,15.0,56.613404780705224
12,1000,1.1500000000000004,26,1.5,10.548819693645719
61,250,1.0000000000000004,64,16.5,56.664112172610345
39,650,1.2000000000000006,54,7.0,33.9399632484977
15,1000,0.8500000000000002,50,15.5,24.549874910999566
68,650,0.65,10,13.5,44.245256858966506
28,1000,0.9000000000000002,64,19.0,48.17573637263409
41,250,1.1500000000000004,40,4.0,34.321682510776085
31,1000,0.65,42,10.5,46.76419211005611
23,250,1.2500000000000004,50,18.0,22.100757602605697
16,1000,1.3000000000000007,24,15.5,19.186652065440576
32,250,0.8500000000000002,56,6.0,54.21357847396574
68,250,0.8000000000000002,18,12.0,44.55798968141817
37,250,0.6,6,18.0,42.68034663924536
27,650,0.9500000000000003,24,13.0,38.918393672114824
2,650,1.2000000000000006,26,5.5,9.830897721976726
64,650,0.7000000000000001,16,14.0,40.00602237913898
47,1000,1.2500000000000004,38,7.5,51.18781497997356
23,650,1.1500000000000004,52,0.5,22.753378727806396
41,250,1.2000000000000006,52,10.0,38.063630381392954
47,1000,1.0000000000000004,10,2.5,70.50824272840556
46,650,1.0000000000000004,48,8.0,56.078000359950416
60,250,0.9500000000000003,26,7.0,52.016728020203765
46,650,0.65,44,17.0,34.67527885648465
27,650,1.1000000000000005,12,12.0,61.30695320075879
13,650,0.7500000000000001,14,16.5,54.98250347194942
5,1000,1.0000000000000004,60,5.0,14.1293034304691
25,1000,0.7500000000000001,50,18.0,49.79645194178351
52,1000,1.0000000000000004,40,19.0,46.399401457606594
52,650,0.7500000000000001,52,18.0,57.05693766835458
69,250,0.6,32,7.0,43.05011495777408
21,250,1.0500000000000003,34,5.5,24.448869277536872
16,650,0.8000000000000002,48,8.0,24.77421396505363
6,650,1.2500000000000004,4,12.5,59.606709603864154
50,1000,1.3000000000000007,50,4.0,56.173191527298236
0,250,0.7000000000000001,16,7.0,15.099639597389071
56,250,0.9500000000000003,60,15.5,56.729859987915646
3,1000,0.8500000000000002,14,20.0,52.579039791305036
25,650,0.9500000000000003,20,16.5,40.86894893750916
31,1000,0.65,10,16.0,56.043203195937146
34,650,0.6,10,3.5,44.44644175034577
25,250,1.2000000000000006,42,16.0,37.20010369050332
25,250,0.7000000000000001,46,17.0,35.18408832126457
26,650,1.0500000000000003,54,3.5,39.11103610985193
64,1000,0.7500000000000001,38,4.0,54.888044386639045
12,1000,0.9000000000000002,8,12.0,67.33849178728087
0,650,0.9500000000000003,16,10.5,16.522761895992232
27,650,1.1000000000000005,10,6.5,60.71215126421318
5,1000,1.2500000000000004,18,10.0,14.029425323765274
44,1000,1.0000000000000004,50,19.5,33.27784046411717
63,650,1.1500000000000004,40,1.0,51.994518490094634
28,650,1.1000000000000005,30,5.5,34.130307501778816
51,650,0.7000000000000001,42,4.5,48.96284289508478
3,1000,1.1500000000000004,46,8.5,12.407829749372908
47,1000,1.2000000000000006,4,0.0,71.47201061362733
66,1000,0.7500000000000001,50,18.0,54.92689636666847
60,650,0.6,2,15.0,59.61915719534028
50,650,1.2500000000000004,36,4.5,50.49117385652496
12,650,0.7000000000000001,52,9.0,22.102180843072514
56,650,0.7500000000000001,30,19.0,51.00736869151253
36,1000,1.1500000000000004,26,5.0,25.540584204318563
49,1000,0.7000000000000001,46,9.5,48.266551884184665
64,250,1.2500000000000004,52,9.5,56.96701529939873
32,650,1.2000000000000006,50,11.0,36.58285830846453
35,650,0.7000000000000001,54,12.0,51.52369124909373
58,650,1.4000000000000008,62,5.5,57.49679625844709
0,250,0.7000000000000001,6,6.0,41.46579613039366
18,650,1.0000000000000004,34,14.0,22.342689227213896
38,650,1.3500000000000005,12,2.0,62.002326023097034
17,1000,1.4000000000000008,6,3.5,65.13734492042266
58,250,0.8500000000000002,56,19.5,55.03696753123796
69,1000,1.1500000000000004,56,13.0,53.573273780302856
48,250,0.7500000000000001,10,16.0,43.313920534765536
9,1000,0.6,66,1.0,24.076667406693236
12,650,1.3500000000000005,62,1.5,13.781197648443197
30,650,0.7000000000000001,16,9.5,46.844644726122894
8,250,0.8000000000000002,32,4.0,21.64644082728204
21,650,0.9500000000000003,34,6.0,24.183724386943336
10,1000,1.3000000000000007,34,10.0,9.054659444154638
61,650,0.9000000000000002,42,9.5,59.06965573353645
45,250,1.2500000000000004,50,1.0,58.55175172344738
50,650,1.4000000000000008,42,17.5,51.87452320854867
0,250,1.2000000000000006,20,1.0,8.484576988603493
21,1000,1.1000000000000005,42,0.5,22.301042242607515
55,1000,1.0500000000000003,38,9.5,52.699712200286356
43,650,0.6,38,15.0,50.10570359799475
21,250,1.1500000000000004,66,3.0,32.46007384525119
1,250,1.3500000000000005,60,16.0,16.692032390564812
53,650,0.9000000000000002,50,8.0,63.6312063303213
17,250,0.65,34,7.0,33.27981656073612
8,250,1.2000000000000006,60,17.0,13.871362049520407
37,650,0.7000000000000001,8,13.5,43.85450266900674
65,650,0.7000000000000001,0,19.5,60.628303951387046
8,650,1.0500000000000003,44,7.5,14.322763184020005
23,250,1.2500000000000004,64,7.5,27.25983911449215
54,1000,0.8000000000000002,18,6.5,47.37193825688222
67,250,0.9500000000000003,8,11.0,44.827414008468324
62,1000,1.2000000000000006,42,20.0,44.110209641402804
27,1000,0.8500000000000002,52,0.5,51.49377793575035
48,1000,1.0500000000000003,12,0.0,74.10089406709315
66,650,0.8500000000000002,58,1.0,61.81587482364432
40,650,1.2000000000000006,48,10.0,32.47429198978827
20,250,1.3000000000000007,18,17.0,13.211805791101199
5,1000,1.1000000000000005,4,14.5,66.43110474622596
19,1000,0.8500000000000002,20,19.0,27.094969740051607
44,650,1.0500000000000003,6,5.5,63.63114937141776
9,1000,0.8000000000000002,62,5.0,24.351084570926588
9,650,0.7500000000000001,22,7.5,21.19500948102352
5,1000,0.6,56,3.0,20.318189930466367
8,650,0.8500000000000002,16,18.5,20.60036570766161
40,650,0.8000000000000002,44,3.5,48.05554342018227
5,650,1.1500000000000004,42,10.0,12.573426413170168
56,250,1.1000000000000005,8,14.5,44.92108165619399
55,1000,0.7000000000000001,64,13.5,50.98851355546693
4,1000,0.9000000000000002,40,11.0,24.234378050641826
46,1000,1.3500000000000005,64,20.0,48.20799119586203
16,1000,1.0000000000000004,28,19.5,7.295583165785104
24,650,0.6,62,8.5,37.088016712669244
46,1000,0.7000000000000001,58,12.0,51.058651360611854
3,250,1.3000000000000007,20,15.5,8.36389809473065
15,250,1.3000000000000007,64,12.5,15.744880410243582
36,1000,0.9500000000000003,30,17.0,30.35133767873133
14,1000,0.65,58,18.5,9.555461951111297
65,650,1.2500000000000004,4,4.0,64.23483940617224
31,650,0.9000000000000002,26,19.0,36.605680388976744
1,650,1.2500000000000004,56,13.0,11.170655210962941
5,650,0.8500000000000002,36,0.0,20.80066963830604
3,1000,0.9000000000000002,0,14.0,52.353963074706456
62,250,0.65,64,15.0,49.67973184257092
48,1000,0.8500000000000002,66,19.0,56.695115650546406
1,650,1.0000000000000004,0,0.5,62.110103248397266
31,250,0.8000000000000002,0,11.0,60.3716180232452
11,250,1.0500000000000003,18,3.5,11.21153507748361
43,250,1.1000000000000005,42,19.5,32.11995364164412
9,650,0.8000000000000002,44,4.0,25.36547048579799
60,250,1.0000000000000004,54,16.5,56.018521363646315
66,250,1.3500000000000005,20,4.5,48.56042088927653
22,1000,0.7500000000000001,24,9.5,25.712389720929746
46,650,1.2000000000000006,30,13.5,51.60893516085371
41,1000,0.8000000000000002,66,6.0,57.18832740243418
43,250,0.8000000000000002,60,10.5,56.38450500217629
55,250,1.1000000000000005,60,16.0,56.538805778665264
7,650,0.9000000000000002,40,9.5,24.687782599460103
41,250,1.2000000000000006,52,13.0,38.119111886522425
35,1000,0.7000000000000001,2,13.5,55.14847321223972
6,250,1.4000000000000008,18,9.0,10.058023331406737
63,650,1.3500000000000005,22,11.5,51.98606182929698
10,650,1.0500000000000003,44,12.5,14.482235504315788
1,1000,1.2000000000000006,4,12.0,67.06086970269405
6,650,0.6,28,10.0,18.242340118294585
24,650,0.7500000000000001,50,17.0,37.8939363409347
0,250,1.4000000000000008,48,7.5,29.2946745478359
68,250,1.0000000000000004,16,10.0,46.398754424272255
31,1000,1.1500000000000004,38,20.0,18.92338916401045
41,250,0.65,18,14.5,40.64275903751065
58,1000,1.3500000000000005,64,2.5,57.23372429446748
40,650,1.1500000000000004,14,1.5,53.272540413500764
61,250,1.2500000000000004,6,1.5,44.88758134987728
32,650,0.8500000000000002,36,4.5,42.64279694906959
30,650,1.3500000000000005,50,9.5,54.34458045344301
14,250,0.8000000000000002,12,4.0,38.14279869807164
41,650,0.8000000000000002,38,5.0,44.802911761912384
20,1000,1.0500000000000003,58,14.0,26.374071322646834
4,250,0.65,12,7.5,38.96342785699571
3,650,0.65,12,15.5,44.24140279260416
14,650,0.65,56,11.5,20.706487754025098
11,1000,1.3500000000000005,14,7.5,52.78947951127274
4,650,1.1500000000000004,30,1.0,10.665006469998147
23,250,1.4000000000000008,2,6.0,76.64453900898988
41,250,0.7500000000000001,20,12.0,35.03296344150294
0,1000,1.1000000000000005,22,15.5,15.3495906113735
23,1000,0.8500000000000002,56,10.5,41.543716500256956
25,650,0.7500000000000001,62,12.0,55.55607557139899
16,650,1.0000000000000004,52,10.0,16.951624846075624
58,650,0.8000000000000002,18,9.5,51.70985023057938
20,250,1.1000000000000005,2,7.0,60.13646767499238
46,650,0.7000000000000001,32,2.5,46.123460696125996
1,650,1.1500000000000004,34,10.0,9.984592471645385
14,1000,0.9500000000000003,54,8.5,13.63871857103829
39,650,0.9000000000000002,14,7.5,55.87481323174447
25,650,1.3000000000000007,24,12.5,36.94649687915491
25,1000,0.6,12,14.5,57.38049872545919
4,650,0.65,10,5.0,44.11952608906459
38,250,1.4000000000000008,8,1.0,43.9055620991787
55,1000,0.7500000000000001,64,0.5,61.654425471877104
1,1000,0.8000000000000002,24,2.0,23.19164963494994
61,250,1.0000000000000004,24,20.0,42.644666512344735
52,650,1.0000000000000004,8,15.5,65.13582279589801
10,1000,0.6,20,17.5,19.744854817053948
30,250,0.7500000000000001,2,0.0,58.427459189485575
25,650,1.3500000000000005,20,16.5,43.749567328428014
26,250,0.9500000000000003,58,20.0,38.453893648067826
22,250,1.2500000000000004,48,4.5,22.589053327434858
14,650,1.2500000000000004,12,5.5,59.964638652713404
21,250,1.1000000000000005,30,11.0,17.41280792362351
29,250,0.7500000000000001,50,12.0,51.66889678456187
56,250,0.9500000000000003,46,7.0,54.62081249296898
5,250,0.65,34,15.0,18.383048578288573
55,1000,1.0500000000000003,22,12.0,49.806698904737864
19,650,1.2500000000000004,6,11.0,60.28994278593403
32,650,1.2500000000000004,42,2.5,32.03218720142038
25,250,1.3000000000000007,26,0.5,32.968887357074166
62,250,0.8000000000000002,2,18.0,60.193620535807625
9,650,1.4000000000000008,26,6.0,13.732143458140207
47,1000,1.0000000000000004,56,1.5,56.306508586226855
63,250,0.65,8,9.5,42.70749830802705
10,250,1.0000000000000004,32,18.5,3.2071977867480115
21,650,0.8500000000000002,66,3.5,44.33782462668981
3,650,0.7000000000000001,36,11.5,19.24498174291997
37,1000,1.0500000000000003,2,4.5,68.52395430930278
69,250,1.1000000000000005,12,1.5,42.694526185229506
35,250,1.4000000000000008,0,10.0,68.91074573343049
24,650,1.2000000000000006,38,17.0,20.97789833460032
57,1000,0.8000000000000002,48,19.5,50.386801080107055
43,650,1.2500000000000004,22,17.0,34.569858652338155
48,250,0.65,50,12.0,51.15676705609573
63,250,1.4000000000000008,32,16.0,56.556091933584995
59,250,0.8000000000000002,4,15.0,42.87501976247328
18,650,0.9500000000000003,0,5.0,61.653917979320354
21,1000,0.7500000000000001,20,17.5,26.64487703766923
65,250,0.8000000000000002,28,15.0,54.6846801760718
56,650,0.8500000000000002,48,18.5,53.60058327434906
50,650,0.6,42,10.5,49.21372325289133
57,1000,0.65,40,11.5,47.43470557162086
69,650,1.1000000000000005,18,4.0,51.12700296351414
68,250,1.2500000000000004,6,8.5,44.48247729315405
23,1000,1.0500000000000003,8,3.0,69.02432866271573
15,250,0.9000000000000002,16,9.5,12.201887290625564
2,650,0.7500000000000001,10,6.0,60.78697041914259
53,250,0.9500000000000003,50,19.5,51.22271160898912
57,1000,0.8000000000000002,40,11.0,58.096960658773064
61,650,1.1000000000000005,30,17.5,49.01176318827214
26,1000,1.0500000000000003,38,6.5,32.01296504253163
63,1000,1.0000000000000004,30,0.0,52.30703351778649
58,650,0.8000000000000002,2,19.0,60.004788862009086
6,650,0.65,50,2.0,22.055234611475992
1,1000,0.6,36,12.5,18.796690465481014
43,1000,0.9500000000000003,22,7.5,33.95905300162891
39,250,0.9000000000000002,66,9.0,55.953503190506964
37,650,1.2000000000000006,0,14.0,62.37447436937575
69,250,0.7000000000000001,30,7.0,44.024676317410425
48,1000,0.65,6,6.0,55.77334746070553
64,250,0.8000000000000002,12,0.0,39.358523511049356
14,250,1.2000000000000006,58,15.0,12.879790446453654
59,250,0.65,10,7.5,43.12905869384437
49,1000,0.7000000000000001,42,19.5,25.893964412746413
1,650,1.4000000000000008,24,19.5,10.971882087997514
42,650,1.3000000000000007,28,0.0,34.22196274854065
19,250,0.7500000000000001,64,0.0,44.1020211612536
38,1000,1.3500000000000005,16,1.5,37.45839222395325
5,650,0.65,62,1.0,20.90929811198893
28,650,1.1500000000000004,32,3.5,30.58139471478136
23,650,0.9000000000000002,26,18.0,20.93016621394134
53,1000,0.9000000000000002,30,4.5,54.93826376856148
27,650,0.6,12,15.5,44.85028317685054
55,1000,0.7000000000000001,30,0.0,45.199686764104484
34,250,0.65,42,16.0,47.52758540717387
68,1000,0.7500000000000001,24,14.0,48.550082505200685
58,1000,1.1000000000000005,58,20.0,48.44789375883179
57,1000,1.3500000000000005,22,19.5,50.05298519924426
68,650,0.65,48,3.5,48.66500004230376
51,1000,0.6,2,18.5,54.542792346919505
42,1000,0.8500000000000002,56,19.5,51.210181490093646
2,250,1.0000000000000004,38,13.0,15.55312760472917
28,250,0.6,10,5.5,42.328189671763376
54,250,1.1500000000000004,42,15.5,54.08743703396742
35,1000,1.3500000000000005,46,13.0,46.294280355076666
50,250,0.8000000000000002,6,5.5,43.04767723016114
63,1000,1.4000000000000008,34,9.5,55.81746665321048
11,650,1.1000000000000005,18,19.5,17.64947998404248
27,250,1.3500000000000005,18,8.5,36.67915370258787
29,250,0.9000000000000002,44,6.0,47.375226413281375
50,650,1.4000000000000008,66,3.5,58.906065985127654
32,250,0.8000000000000002,38,18.5,37.30871128138076
10,250,0.8000000000000002,40,7.5,27.042578504226093
3,650,0.6,32,18.5,10.923069321365865
18,1000,0.7500000000000001,0,6.0,52.12219596240917
31,250,0.6,66,5.5,51.422935815941
19,650,1.4000000000000008,60,9.5,34.41009848351328
17,250,1.1000000000000005,4,9.0,42.48890699457986
29,1000,1.3500000000000005,34,17.0,43.77651330350617
34,250,1.0500000000000003,58,4.0,41.71535590517561
12,250,0.7000000000000001,8,10.0,41.24898030011804
28,250,0.6,16,18.5,21.44383678494217
53,250,1.1000000000000005,54,5.0,56.09898563641569
7,650,1.2500000000000004,42,11.5,12.381399217660459
43,1000,1.0500000000000003,46,7.5,36.00506631272793
28,250,1.1500000000000004,36,12.5,34.49846626400944
49,1000,0.9500000000000003,46,0.5,54.511165934446865
56,250,1.4000000000000008,66,6.0,59.16381471680485
14,250,0.65,60,0.0,20.472458473600078
19,1000,1.2000000000000006,34,7.0,17.74041815247888
39,250,1.3000000000000007,0,0.5,62.18271408458454
69,250,0.6,18,6.0,37.24916740495257
65,1000,1.2000000000000006,62,5.5,54.08294699095906
63,250,0.8000000000000002,20,11.0,45.013901701905915
21,1000,1.4000000000000008,48,3.0,37.40152092694087
24,650,1.4000000000000008,20,4.0,23.410832918316864
44,1000,1.2000000000000006,52,19.5,28.06450699092708
11,1000,0.8500000000000002,30,10.5,20.854103107790465
58,650,1.1500000000000004,62,9.5,54.9950434648023
53,250,1.1500000000000004,20,17.0,45.35813359497539
67,1000,0.8000000000000002,46,14.0,58.08779168033124
41,650,0.9000000000000002,42,14.5,47.50406807125705
63,650,0.65,48,7.5,48.9297723372288
68,1000,1.1500000000000004,26,1.5,49.483432485810376
15,650,1.0000000000000004,48,9.0,16.6038935215537
48,650,0.9500000000000003,54,18.5,50.200759396528056
38,1000,1.3500000000000005,10,4.0,70.0611258818528
3,1000,0.9500000000000003,46,10.5,14.249827742417828
53,250,1.0000000000000004,52,13.5,57.97093457484435
57,1000,0.7000000000000001,2,10.0,54.35233298082608
47,1000,1.2000000000000006,30,7.0,51.12550495746281
36,250,1.3500000000000005,28,0.0,40.91396575623652
36,650,1.0000000000000004,46,7.5,37.03974360625428
32,250,0.8500000000000002,24,2.5,38.90479811364923
59,650,1.2500000000000004,12,6.0,65.65446911309915
35,650,1.2500000000000004,62,10.0,38.70229205799086
36,1000,1.3500000000000005,8,19.0,68.80527524878129
62,650,1.4000000000000008,42,8.0,57.78421425137431
11,1000,1.2000000000000006,12,19.0,71.1817228572444
15,250,0.6,8,7.5,41.281584442905825
4,250,0.8000000000000002,60,0.0,25.83732515917351
31,1000,0.8000000000000002,46,6.0,48.09596407318125
25,650,0.7500000000000001,52,11.5,53.301347700797294
48,650,1.0500000000000003,46,9.0,55.72812873991631
40,1000,1.3000000000000007,50,14.0,31.9039928441251
5,1000,1.0000000000000004,12,18.5,70.76039923928508
38,250,0.8500000000000002,2,0.5,58.1656730476944
47,250,1.2500000000000004,8,4.5,44.75022477347673
10,1000,0.8000000000000002,60,13.0,24.356602584735317
36,650,1.1000000000000005,28,18.5,27.83803032975517
21,250,1.1000000000000005,52,17.0,29.49631657655316
5,650,0.8000000000000002,12,6.0,61.15693780487078
34,650,0.9000000000000002,60,4.0,54.45823576730341
54,250,0.7500000000000001,60,7.5,61.90192249833344
63,250,0.9000000000000002,10,15.5,44.17216271490773
33,1000,0.9000000000000002,14,14.0,49.66364915261911
2,650,1.0000000000000004,8,2.0,60.135655798865955
38,250,1.2000000000000006,10,8.5,44.2843112066569
63,1000,1.0000000000000004,8,11.5,70.18169454999759
22,650,0.7500000000000001,54,15.0,35.473335907538534
11,1000,1.3500000000000005,44,3.0,25.759773857915746
50,250,1.3500000000000005,24,7.5,50.62035506643661
50,250,0.7000000000000001,36,4.0,44.12504242289392
65,650,0.6,20,17.0,25.22445440234452
27,250,1.0000000000000004,44,7.0,37.6115365393649
18,650,1.0500000000000003,10,19.5,59.401500462319085
67,250,1.4000000000000008,18,10.0,48.19280786773765
46,1000,1.3500000000000005,38,10.5,57.03685183995209
3,250,0.7500000000000001,64,10.0,26.416738011440387
64,650,1.2000000000000006,36,6.5,49.93617620519571
54,250,1.3000000000000007,2,14.5,65.3765905088619
8,650,0.8000000000000002,16,3.0,20.539236745307313
44,650,0.7000000000000001,48,0.0,52.56022585298253
42,250,0.7500000000000001,38,17.0,46.23543236717971
41,1000,0.9000000000000002,22,5.0,40.32322197357581
1,250,0.7500000000000001,40,7.5,27.37142916732029
52,650,1.1500000000000004,16,11.5,50.470771610244775
27,650,0.65,40,9.0,47.90339992615744
44,250,1.1000000000000005,30,7.0,38.87863090466457
41,650,0.8000000000000002,12,11.5,61.88528335221608
48,1000,0.7000000000000001,40,14.0,47.856790036604735
8,1000,0.6,34,15.5,17.84751879418546
15,250,1.2500000000000004,48,3.5,16.350114006123043
38,1000,0.7000000000000001,6,18.5,55.26829861099703
41,250,1.2000000000000006,30,19.5,27.562061453216185
40,250,0.6,36,3.0,44.38238217306039
57,250,1.0500000000000003,64,6.0,56.699840349605225
31,650,1.1500000000000004,38,9.5,31.351402423225537
46,250,0.8000000000000002,32,12.5,54.81488002853894
44,1000,1.2500000000000004,16,7.0,32.936668860679404
45,250,1.2000000000000006,18,13.5,45.76294407371974
69,650,0.6,20,18.5,22.208170998588344
3,650,1.1500000000000004,42,1.0,12.308834394187024
28,1000,1.0500000000000003,22,11.0,34.920970734933874
3,250,0.9000000000000002,28,10.0,22.846947436649835
28,1000,1.1000000000000005,34,2.0,28.57791754366948
48,250,1.2000000000000006,62,8.5,56.7990413185035
1,1000,1.2500000000000004,32,15.0,8.509492481046749
34,1000,0.6,30,12.0,44.40591159432844
26,1000,1.1500000000000004,56,9.5,36.92904796776439
34,250,1.3500000000000005,60,14.5,46.762345078465756
16,250,0.65,44,10.0,21.438529446595105
0,250,1.2000000000000006,50,11.5,15.475106200653016
15,1000,1.0000000000000004,12,0.0,70.46761405727122
35,1000,0.6,14,5.5,49.31663273894506
54,1000,1.3000000000000007,46,5.0,52.184286268037496
67,650,0.7500000000000001,0,4.5,61.4321160937873
35,650,0.65,54,9.5,51.472819534443495
55,250,1.3500000000000005,38,7.0,57.58598731067579
39,650,1.0500000000000003,34,4.0,33.9996334119266
44,1000,1.0000000000000004,12,10.0,73.47440494055326
24,650,1.2500000000000004,4,12.0,60.524270862528375
11,650,0.8500000000000002,0,0.0,59.80411633746963
51,1000,1.3000000000000007,0,13.5,61.88703593981876
69,250,1.2500000000000004,6,19.0,44.102222418700336
11,250,0.7000000000000001,6,5.0,41.186835081218234
56,1000,0.9500000000000003,66,16.5,57.58927559445819
66,1000,0.7500000000000001,16,5.0,44.657940688267196
62,1000,0.6,52,5.5,51.62460631742331
55,250,1.4000000000000008,2,18.5,80.16357689361658
67,1000,1.0000000000000004,54,17.5,51.162015696205515
36,650,1.3500000000000005,50,19.5,44.42839652209266
15,650,0.8500000000000002,42,2.0,22.81949865726842
41,650,0.65,22,15.5,46.264424592402065
17,1000,0.9500000000000003,18,8.0,16.786964777967604
66,250,0.6,64,12.0,49.54964816499657
53,1000,0.9500000000000003,48,8.5,54.60357921866589
60,650,0.65,44,11.5,48.80260506427039
38,1000,1.3000000000000007,56,5.0,34.05169816953864
29,1000,1.2500000000000004,66,5.0,39.92466153624426
60,1000,1.1000000000000005,58,5.0,55.718227721749884
68,1000,0.9500000000000003,14,10.0,52.09203719540715
36,650,0.8000000000000002,60,17.5,50.406401496267556
51,650,1.3500000000000005,20,5.5,53.092085399476375
49,650,0.7500000000000001,38,19.5,48.50075269227638
52,1000,1.1500000000000004,28,13.0,50.684450933958246
24,250,1.3500000000000005,46,18.0,36.03845163822572
39,1000,1.1500000000000004,56,11.0,34.479353617264906
7,1000,1.2000000000000006,6,19.0,66.97066816162697
56,1000,0.8500000000000002,30,12.5,54.817062618473564
40,250,1.2500000000000004,52,1.0,37.80873185784468
7,250,0.9500000000000003,20,7.5,10.294691942355037
37,650,0.9000000000000002,10,1.5,61.49752126320912
5,650,1.0000000000000004,50,3.0,14.758357811529947
33,250,1.1500000000000004,8,11.5,43.95011806701022
39,250,1.3000000000000007,14,1.5,40.84462355655556
20,250,0.6,44,14.0,39.48812909907485
12,650,1.0000000000000004,42,8.5,15.59138443823948
8,1000,1.0000000000000004,56,7.0,12.364416508383442
19,650,0.7500000000000001,6,18.0,61.31523039567598
59,650,0.65,66,0.5,52.823984562911114
17,650,0.8000000000000002,0,1.0,59.51104598080526
9,650,1.0000000000000004,40,19.0,5.870754219264235
21,650,0.7000000000000001,38,8.5,37.59940822909912
49,250,1.3000000000000007,32,17.0,51.09496354631052
25,1000,1.2500000000000004,38,8.5,29.13491844436007
56,1000,1.1000000000000005,42,14.5,53.67778893096602
41,650,0.8000000000000002,12,12.5,61.86282324772991
60,250,1.3500000000000005,50,9.0,62.612329888514154
67,650,1.4000000000000008,14,16.5,59.176254995768474
33,650,0.7000000000000001,12,12.5,44.34588494472772
49,1000,1.1000000000000005,66,13.5,57.734480136559796
29,650,0.9500000000000003,52,4.0,39.50757609490134
16,250,0.9500000000000003,56,1.5,17.73945883211877
52,250,0.65,8,13.0,43.165949745485314
49,250,0.9000000000000002,0,5.5,63.331817764708916
42,1000,1.0000000000000004,16,10.0,33.2246533789893
44,1000,1.4000000000000008,30,7.5,33.04292711583269
35,1000,1.1500000000000004,26,6.0,25.587517593083092
33,650,1.1500000000000004,64,3.0,38.910238717911476
25,650,1.2500000000000004,48,15.0,35.070845268133155
3,650,0.7500000000000001,64,8.0,25.03131699806021
34,250,1.2500000000000004,50,6.0,38.78312420451429
39,250,0.8000000000000002,56,20.0,48.13589728559344
27,250,1.1000000000000005,2,0.0,59.924953038524826
52,1000,1.2000000000000006,48,18.5,45.2487032436432
50,1000,0.8500000000000002,60,19.5,55.414731127253155
54,1000,1.1000000000000005,32,2.0,50.905094090893975
56,650,0.8000000000000002,42,5.5,59.46462426879854
42,250,1.0000000000000004,0,6.5,64.7656353091946
8,1000,0.6,22,7.0,20.13596971142166
51,1000,0.6,64,19.0,29.21593569138237
67,1000,1.1000000000000005,60,6.5,55.55537945829252
17,250,1.1500000000000004,56,0.5,29.69490035025914
49,650,1.1500000000000004,52,15.5,56.574840611539024
51,250,0.8000000000000002,54,20.0,54.91270389028695
69,250,1.3000000000000007,28,15.5,51.67019010735981
18,250,0.6,64,17.5,21.080701510552494
45,250,0.8000000000000002,30,15.5,58.912791946791614
6,650,1.3500000000000005,2,10.5,63.76737132147725
67,650,0.7500000000000001,54,2.0,61.63458361147645
25,1000,1.1000000000000005,30,16.0,31.516763919847197
0,650,1.4000000000000008,2,18.5,63.844886482491845
29,1000,0.9500000000000003,34,18.0,22.929139241731605
68,250,1.4000000000000008,54,13.0,57.01712723211598
54,1000,1.0500000000000003,66,12.0,57.51805638596094
52,650,1.2500000000000004,12,2.0,65.38146579485262
27,1000,1.0000000000000004,42,14.5,31.51864939808078
44,250,1.3500000000000005,10,0.5,44.9616829575859
42,650,0.8500000000000002,52,18.5,47.99847306924709
35,1000,0.65,58,14.5,49.708734496633454
