n_estimators,Model,Train_R2,Train_R2_CI_Lower,Train_R2_CI_Upper,Train_MSE,Train_MSE_CI_Lower,Train_MSE_CI_Upper,Train_MAE,Train_MAE_CI_Lower,Train_MAE_CI_Upper,Val_R2,Val_R2_CI_Lower,Val_R2_CI_Upper,Val_MSE,Val_MSE_CI_Lower,Val_MSE_CI_Upper,Val_MAE,Val_MAE_CI_Lower,Val_MAE_CI_Upper,Test_R2,Test_R2_CI_Lower,Test_R2_CI_Upper,Test_MSE,Test_MSE_CI_Lower,Test_MSE_CI_Upper,Test_MAE,Test_MAE_CI_Lower,Test_MAE_CI_Upper
700,RandomForest,0.9145495892711504,0.8837152106198222,0.9407067413555064,61.71639152200383,40.61733791965388,88.82798186111239,5.515375961538475,4.562200288461539,6.6415431421703355,0.33050948142920167,-0.5459453479337003,0.7959355374316534,518.5459968620767,111.31225793099456,1019.9284577604762,16.169516964285698,8.863742388392891,24.674723348214258,0.6995632459931878,0.3331230386905962,0.8516767030372041,224.58335819872505,94.24986117676606,380.84673375509396,11.87005714285718,7.505079084821473,16.688050066964312
700,SVR,0.40181328796513927,0.15919319887630312,0.5865458281672421,432.03917931244627,282.71884925141154,611.8736482953312,15.221896625502172,12.818712333367836,18.049125669164358,0.27349057689702194,-0.6548380649288393,0.7113712319133723,562.7093178807836,169.79214262738557,1047.0791552290405,17.942909502635338,10.791868343517205,26.08477244915167,0.5038541844148094,-0.3276079061913946,0.7634909515670735,370.8803664475783,155.47236786522356,646.700677849878,15.45173393241572,9.893684933146986,21.480626790487324
700,Lasso,0.30559526218579336,0.16709893039785703,0.4087635826274249,501.5324596819871,375.96136452505436,639.892827003309,18.44300065236816,15.944885691111608,21.033152387092887,0.23883117297062406,-0.37603010558956557,0.49398392567399674,589.5543510233385,271.41169065449486,977.1597413260913,19.58553949391207,12.998767050784258,27.08936433302179,0.32156248293766954,-0.08654608028100588,0.489008988597403,507.14759055880427,276.16204707042175,810.5080590638288,19.090685824509425,13.742768937698845,24.95054644328021
700,ElasticNet,0.3939471816531792,0.20769309572187558,0.532337442336866,437.7204591654257,305.6195002654445,611.1762967665474,16.037699775725084,13.604411826258001,18.941488818681346,0.29809225616504786,-0.4458344420489705,0.6085138046922677,543.6543769269476,221.4976944538028,927.7116322002621,18.50927448465007,11.479727844423671,26.04337546046034,0.46614595189963814,-0.051997791383655206,0.6521757163521995,399.0681343456547,214.34906975293794,632.5396665556203,16.57600186303262,11.800255130693294,22.34707668815884
700,Ensemble,0.9971537901094247,0.995891377629017,0.9981330027785327,2.0556695100967994,1.2689966958060062,2.943381146082495,1.0222902794651882,0.8369793033864995,1.2206474181557234,0.42714540246659627,-0.6321257874451044,0.8045783129726243,443.6977822615265,128.5558871873224,926.1941692856907,15.169852116753892,9.015186286024253,22.88495912188107,0.7649059129833702,0.425521125778324,0.8820070094664987,175.73821728103496,75.53676319808363,306.40184703470356,10.824028101303334,7.305771261492833,14.922381272913821
800,GradientBoosting,0.9999838733355583,0.9999789159514268,0.9999874918502263,0.011647451757558379,0.008893444027971868,0.014618965755334253,0.08837739988692296,0.07623781931971235,0.10031716787562077,0.4478818698229855,-0.48682971893924715,0.7944880829901867,427.63659567493914,136.18896154099397,910.1748107360979,14.836372792037718,8.835567289831344,22.854063681512503,0.7614445522764425,0.3737865952949029,0.8903201113233347,178.32566372735525,73.89242922640595,298.3273011607012,10.964922723152807,7.3437939346358,14.756719005372958
800,RandomForest,0.7373100020834873,0.6468187755141168,0.8160573156014985,189.72733567980745,122.46617017552101,263.3520728770844,9.788185043120306,7.913717688343181,11.60540905767281,0.33453530737654913,-0.6968375391165732,0.7539075722528027,515.4278407849496,143.9370291785025,968.8829366790405,16.94716407795555,10.26184294264036,24.49112282692028,0.5851549847450945,0.048759616865295306,0.7640372408011998,310.10615517379574,164.1384334482288,480.1209764655091,14.191460559276981,9.397424384083052,19.16873060265753
800,SVR,0.40181328796513927,0.1432768778974112,0.5920409389471467,432.03917931244627,279.09991864211514,637.5127356067916,15.221896625502172,12.554828967977153,18.224878152718997,0.27349057689702194,-0.6684637094528533,0.6889608999124601,562.7093178807836,195.54637568656426,1043.2645322145293,17.942909502635338,11.442742573109705,26.335088842853448,0.5038541844148094,-0.29523407774544846,0.7542549085064347,370.8803664475783,163.00747158152902,658.7119900547268,15.45173393241572,10.41723339996449,21.668630269281135
800,Lasso,0.30559526218579336,0.15695290000188122,0.4185905799290455,501.5324596819871,379.8144178093558,638.2958291917237,18.44300065236816,16.067075278746405,20.987060557689528,0.23883117297062406,-0.291983252681781,0.502583769720508,589.5543510233385,272.22250286175364,959.9018530285961,19.58553949391207,12.84523847890663,26.784825312588925,0.32156248293766954,-0.10640838441853528,0.4957782326413932,507.14759055880427,264.9948614948505,839.7805590051335,19.090685824509425,13.370290567272528,25.592634774071776
800,ElasticNet,0.3939471816531792,0.23308454652285213,0.5358009286245753,437.7204591654257,307.25102846456974,593.4581116890395,16.037699775725084,13.596175927366582,18.71670459521423,0.29809225616504786,-0.39396363477933494,0.592577127639909,543.6543769269476,228.28627237491654,880.8502857741722,18.50927448465007,11.82847375676053,25.054370323081397,0.46614595189963814,-0.07175885812296433,0.6530871460397146,399.0681343456547,195.1256524306595,638.6252912558527,16.57600186303262,11.10389063967427,22.360189533992127
800,Ensemble,0.9978076100164861,0.9969954039704376,0.9984787267596108,1.583449364811322,1.025875025961875,2.2093014692789312,0.875071096552577,0.7150502096147899,1.0461310071846317,0.43940579141311775,-0.5869942371166884,0.8049265930667328,434.2016423882351,121.06087168326516,927.5488928122393,15.007964009700018,8.715227300846632,22.92042785396149,0.7648501202827793,0.4176902246354994,0.882890790716236,175.7799236032294,77.63319832142857,308.85797033881255,10.893689106882688,7.326278193660908,14.981237621265317
900,GradientBoosting,0.9999919303276147,0.9999893477813724,0.9999939035556866,0.005828305050116476,0.004387039099131264,0.00756998235305646,0.06253461408077153,0.05423912129466931,0.07153410031575252,0.447516935032244,-0.524951813469955,0.8054788304907057,427.9192516194306,121.26482262628379,1004.4569806052075,14.841573833090777,8.527180799514754,23.43465543642342,0.7613246319475845,0.38407287109673577,0.8891122261688785,178.41530692117908,82.43436960226877,307.71158989906525,10.968906539730282,7.665649824682068,15.096819603458322
900,RandomForest,0.9125739590530834,0.878587129110635,0.9400043321700289,63.14328657143585,40.245702626867676,90.22892531416085,5.547010170463736,4.5033037488593255,6.634176388757596,0.33734030732886244,-0.6179689976002394,0.7909122985965552,513.2552611051426,108.80883116235154,1040.6943231384093,16.15279112226986,8.83906351878535,24.851413729658855,0.6983906572630012,0.27273684815884985,0.8536863597513122,225.45989514468505,90.60830138581832,389.2225878801153,11.876603900584403,7.516076250000616,16.7609605521255
900,SVR,0.40181328796513927,0.17434204067041767,0.5840853374552735,432.03917931244627,283.4936417316681,628.476642930511,15.221896625502172,12.591346639553313,18.10768294446804,0.27349057689702194,-0.6823442205466025,0.7162055313820849,562.7093178807836,181.42831777003332,1044.1699021626055,17.942909502635338,10.964915993165192,26.11358521491288,0.5038541844148094,-0.3268296511375252,0.7489322473682427,370.8803664475783,163.29880974806747,627.6990173568292,15.45173393241572,10.224242340730756,21.521010114086696
900,Lasso,0.30559526218579336,0.16792380528277046,0.4148603790010761,501.5324596819871,384.0136256596064,629.420060612401,18.44300065236816,16.118326887110523,20.869190015818532,0.23883117297062406,-0.3911921374863772,0.4922813975443315,589.5543510233385,268.58626990544775,992.5632501578724,19.58553949391207,12.80708387179242,27.466826313242763,0.32156248293766954,-0.10816304396048518,0.488118896193969,507.14759055880427,278.0378903289018,799.5677950386146,19.090685824509425,13.665760408888604,24.564982210071914
900,ElasticNet,0.3939471816531792,0.22841059288063248,0.5395663134408152,437.7204591654257,297.5642624230214,593.1322560747479,16.037699775725084,13.420271174964943,18.580536704338627,0.29809225616504786,-0.2939857967973903,0.6057084084750203,543.6543769269476,224.01186600253703,927.2802174379442,18.50927448465007,11.873019350536978,25.748665819589704,0.46614595189963814,-0.0017797736367857466,0.6540604954609168,399.0681343456547,201.66766387977583,628.1698336371105,16.57600186303262,11.502118736093294,22.196488586258823
900,Ensemble,0.9972116018373102,0.9959398849387313,0.998220204556901,2.0139151030399707,1.2184871363965488,2.8943177668574402,0.9905095284365834,0.8062627665451578,1.1867130907997645,0.4282778630544014,-0.5285430521006369,0.7971452760628392,442.820648249735,120.9781990554778,883.6955913763413,15.166137655549237,8.826546902325045,22.154466860898115,0.764948108095393,0.463383244106967,0.8827793882626368,175.70667546788695,80.96517703832505,293.1598942857689,10.830812077850846,7.702650884293591,14.449319407482934
1000,GradientBoosting,0.9999959762271728,0.999994676293525,0.9999969543408017,0.0029061620310496185,0.0021704087424303732,0.0037196849331242697,0.04392791443924844,0.03808088662675191,0.049905335302736505,0.4473354160049886,-0.43989897267930345,0.7952638162033042,428.0598450443211,122.47262943206574,865.373749581838,14.843914937315603,8.526663127433306,21.98718834711352,0.7611544513804178,0.41159059837770046,0.8834065169158393,178.54252079486372,79.16319191874018,303.5017495289913,10.972121573941916,7.599655035597842,14.953250789088289
1000,RandomForest,0.9130327901935434,0.8805408761649143,0.9374671645580677,62.81189668032138,40.03299816776795,89.4683152630549,5.5120205769230655,4.504583468750003,6.648852538461548,0.3354294510221205,-0.781385327680202,0.7803861741846874,514.7352923542109,125.32909416817462,1043.8700615526984,16.15804624999995,9.408015734374967,24.677302281249954,0.700699564089723,0.2605659292960319,0.8527132913039004,223.73393438256946,98.71320578008071,380.41287187752965,11.817516875000047,7.695406609375084,16.4524525000001
1000,SVR,0.40181328796513927,0.16122862801093152,0.593496389074657,432.03917931244627,282.3725974158641,627.8386652021251,15.221896625502172,12.606254049654394,18.197595848826726,0.27349057689702194,-0.892334097206738,0.7123764422417503,562.7093178807836,166.7286442150557,1007.0913999840852,17.942909502635338,10.735900484607084,25.74695706087808,0.5038541844148094,-0.28651117400426607,0.7610419191111774,370.8803664475783,167.34002831579696,633.2028791354219,15.45173393241572,10.3701328309422,21.43403955106317
1000,Lasso,0.30559526218579336,0.16695385380902011,0.42364521439223013,501.5324596819871,370.6497259446626,636.7957757939495,18.44300065236816,15.914246607579992,20.79025260450512,0.23883117297062406,-0.2820712104987354,0.4918973966521073,589.5543510233385,265.94168504693545,945.5543726697649,19.58553949391207,12.947058195652488,26.63817618264755,0.32156248293766954,-0.05622502322027329,0.5208056284180244,507.14759055880427,256.66039704664024,802.8650983832796,19.090685824509425,13.010219998473406,24.821084492001326
1000,ElasticNet,0.3939471816531792,0.19124799791306601,0.540100560495809,437.7204591654257,301.56835549491643,604.9799840730071,16.037699775725084,13.527518685450048,18.753536660123782,0.29809225616504786,-0.39517898701058474,0.5838463207304944,543.6543769269476,234.5532269677522,932.5025075966872,18.50927448465007,12.255902008305442,25.918351790317214,0.46614595189963814,-0.013977792523972686,0.6509963644394429,399.0681343456547,210.45087362290138,623.049452347195,16.57600186303262,11.609565451311152,21.93182679571075
1000,Ensemble,0.9972289253105405,0.9958601832854103,0.9982668274176875,2.001403258482619,1.234831230223114,3.00549858706888,0.9817362951262025,0.8051394356461707,1.2104520128735676,0.42775578238108847,-0.6154622795242977,0.790334895950972,443.2250196869338,132.81532113838938,973.8740009386112,15.16762183033071,8.86016873266679,23.364959746429246,0.7652523642919751,0.36530318545218876,0.8892058310803371,175.4792369888399,72.9129453694895,312.9897946886622,10.81383515455542,7.271135392214323,14.855490255809814
